date,channel,device,sessions,users,pageviews,bounce_rate,avg_session_duration,conversions,revenue,marketing_cost
2026-10-15,Referral,Desktop,250,201,838,0.361,212.0,13.0,8386.73,513.2
2026-02-15,Paid Search,Desktop,411,334,916,0.448,179.0,8.0,6592.5,3137.02
2026-07-31,Direct,Desktop,260,230,819,0.332,134.0,15.0,12538.55,0.0
2026-10-23,Referral,Desktop,200,176,526,0.384,175.0,5.0,3088.3,401.66
2026-04-11,Paid Search,Mobile,378,330,1253,0.448,96.0,14.0,9063.79,2952.28
2026-11-06,Email,Mobile,297,254,710,0.336,105.0,8.0,7318.96,317.73
2026-08-30,Social Media,Tablet,123,102,261,0.574,166.0,1.0,677.43,393.12
2026-05-17,Direct,Mobile,409,362,879,0.368,134.0,22.0,18173.74,0.0
2026-01-31,Paid Search,Tablet,126,106,318,0.418,126.0,2.0,1436.83,1032.21
2026-06-30,Organic Search,Mobile,783,634,2113,0.402,137.0,27.0,20626.77,0.0
2026-02-11,Organic Search,Desktop,530,459,1484,0.399,220.0,16.0,15139.46,0.0
2026-01-18,Paid Search,Mobile,437,364,990,0.403,93.0,14.0,10843.54,3409.95
2026-07-15,Email,Tablet,116,91,288,0.331,109.0,4.0,3071.33,138.6
2026-03-04,Referral,Desktop,151,125,385,0.452,208.0,4.0,3385.05,263.42
2026-12-26,Social Media,Mobile,355,289,801,0.582,49.0,4.0,2431.36,1269.8
2026-08-17,Social Media,Mobile,470,384,1258,0.616,119.0,8.0,5844.12,1331.17
2026-06-03,Referral,Desktop,194,170,596,0.404,141.0,5.0,3248.63,381.48
2026-02-21,Organic Search,Tablet,160,134,464,0.342,138.0,9.0,7688.49,0.0
2026-07-19,Paid Search,Tablet,157,140,547,0.425,144.0,6.0,3588.76,1447.82
2026-08-08,Referral,Tablet,20,18,69,0.362,159.0,2.0,1643.81,35.47
2026-01-03,Organic Search,Tablet,79,65,191,0.319,171.0,2.0,1687.74,0.0
2026-09-05,Direct,Mobile,328,297,1142,0.38,167.0,13.0,10839.37,0.0
2026-08-26,Direct,Desktop,317,252,765,0.383,143.0,10.0,9371.45,0.0
2026-06-15,Direct,Mobile,493,397,1648,0.383,124.0,12.0,10119.96,0.0
2026-12-31,Social Media,Desktop,354,288,1057,0.522,169.0,7.0,4153.72,1138.43
2026-05-29,Paid Search,Desktop,461,419,1269,0.5,202.0,14.0,9605.23,4346.7
2026-06-29,Organic Search,Mobile,701,579,1978,0.457,161.0,17.0,15504.46,0.0
2026-03-07,Direct,Desktop,237,204,537,0.333,176.0,12.0,12224.82,0.0
2026-02-04,Organic Search,Tablet,136,120,459,0.371,110.0,3.0,2749.89,0.0
2026-12-25,Social Media,Desktop,271,242,927,0.506,227.0,5.0,2446.3,911.68
2026-03-23,Social Media,Tablet,326,269,949,0.541,128.0,4.0,2159.52,898.83
2026-09-07,Referral,Desktop,151,137,438,0.356,219.0,6.0,6292.75,282.53
2026-06-19,Organic Search,Desktop,617,519,1398,0.374,199.0,18.0,16143.26,0.0
2026-02-21,Referral,Mobile,165,136,348,0.391,122.0,1.0,798.2,285.15
2026-05-15,Social Media,Mobile,580,497,1922,0.457,142.0,10.0,6931.36,1739.96
2026-10-10,Email,Desktop,241,192,575,0.318,192.0,16.0,13716.88,314.77
2026-11-25,Referral,Tablet,21,16,60,0.339,133.0,0.0,0.0,41.63
2026-10-23,Paid Search,Desktop,397,358,923,0.443,189.0,14.0,11106.13,2919.6
2026-09-25,Referral,Mobile,233,197,528,0.391,86.0,4.0,3261.34,439.29
2026-02-15,Referral,Mobile,206,177,715,0.496,95.0,5.0,3682.86,374.31
2026-03-26,Email,Desktop,273,224,892,0.328,206.0,21.0,25248.55,325.95
2026-06-12,Direct,Tablet,101,80,322,0.294,136.0,6.0,5401.1,0.0
2026-08-24,Organic Search,Tablet,310,260,930,0.376,150.0,7.0,5828.67,0.0
2026-02-04,Referral,Mobile,169,140,534,0.383,149.0,10.0,7153.63,321.48
2026-09-04,Organic Search,Tablet,233,193,606,0.394,196.0,9.0,8548.79,0.0
2026-08-03,Organic Search,Mobile,693,544,1507,0.362,117.0,16.0,15473.83,0.0
2026-01-22,Direct,Desktop,250,197,736,0.403,168.0,13.0,13508.72,0.0
2026-08-30,Social Media,Mobile,303,271,815,0.513,143.0,0.0,0.0,886.93
2026-12-22,Direct,Mobile,248,197,755,0.425,113.0,9.0,8288.69,0.0
2026-08-10,Direct,Desktop,362,327,1115,0.356,155.0,19.0,21569.03,0.0
2026-01-23,Paid Search,Mobile,483,406,1671,0.515,129.0,12.0,9936.03,4479.92
2026-09-25,Organic Search,Desktop,502,451,1350,0.441,214.0,20.0,15176.96,0.0
2026-10-22,Paid Search,Tablet,116,99,254,0.462,169.0,3.0,2671.84,1070.75
2026-07-06,Email,Tablet,126,100,276,0.262,146.0,3.0,2745.34,150.58
2026-01-03,Email,Mobile,242,218,656,0.345,162.0,12.0,10053.3,314.82
2026-12-17,Organic Search,Desktop,499,396,1613,0.404,195.0,17.0,14940.89,0.0
2026-12-26,Direct,Desktop,174,144,466,0.427,147.0,6.0,5895.16,0.0
2026-07-22,Social Media,Desktop,408,342,1009,0.528,194.0,7.0,4282.67,1433.25
2026-07-27,Organic Search,Desktop,584,478,1459,0.419,167.0,18.0,18897.4,0.0
2026-12-21,Paid Search,Desktop,342,287,840,0.487,221.0,8.0,7850.31,3024.89
2026-05-15,Email,Desktop,336,281,723,0.397,177.0,16.0,15657.0,446.02
2026-04-08,Paid Search,Mobile,450,392,1009,0.519,100.0,14.0,9925.84,4143.49
2026-12-28,Social Media,Desktop,306,251,1035,0.507,162.0,1.0,671.47,837.68
2026-10-26,Email,Mobile,247,201,774,0.322,119.0,14.0,12428.36,254.99
2026-08-14,Direct,Desktop,327,276,881,0.327,135.0,10.0,9283.51,0.0
2026-01-19,Direct,Tablet,127,100,416,0.399,144.0,4.0,3643.95,0.0
2026-01-12,Referral,Tablet,20,15,68,0.38,153.0,1.0,783.68,35.74
2026-07-23,Email,Desktop,262,229,677,0.312,189.0,10.0,8205.44,346.48
2026-03-16,Email,Desktop,264,229,803,0.366,195.0,17.0,15210.11,289.05
2026-11-30,Social Media,Mobile,409,351,1350,0.515,130.0,4.0,2472.08,1422.5
2026-08-05,Social Media,Desktop,349,296,1030,0.553,195.0,5.0,4174.49,1124.78
2026-07-22,Paid Search,Mobile,573,521,1497,0.469,131.0,16.0,11928.3,4380.31
2026-01-19,Paid Search,Tablet,112,99,375,0.473,116.0,3.0,2617.12,936.94
2026-10-14,Email,Desktop,302,269,955,0.293,188.0,17.0,16241.79,413.57
2026-06-16,Referral,Mobile,219,194,517,0.405,138.0,2.0,1868.13,338.35
2026-12-15,Email,Tablet,100,82,259,0.345,165.0,5.0,4859.86,125.02
2026-06-23,Organic Search,Mobile,764,598,1788,0.452,138.0,23.0,22400.71,0.0
2026-12-19,Referral,Mobile,147,122,309,0.409,179.0,3.0,2426.57,227.64
2026-05-10,Organic Search,Desktop,492,423,1717,0.385,141.0,13.0,9777.55,0.0
2026-08-22,Paid Search,Desktop,432,376,998,0.477,142.0,7.0,5462.13,4119.2
2026-07-17,Paid Search,Desktop,446,404,1359,0.44,156.0,9.0,7095.52,3447.04
2026-03-23,Organic Search,Desktop,652,537,1521,0.361,187.0,21.0,16673.7,0.0
2026-01-10,Email,Desktop,190,149,647,0.258,193.0,14.0,13532.65,230.39
2026-08-22,Email,Desktop,232,202,788,0.315,182.0,13.0,10958.33,256.46
2026-11-02,Paid Search,Desktop,505,396,1170,0.435,191.0,23.0,20224.68,4556.14
2026-07-18,Paid Search,Tablet,93,80,269,0.436,141.0,2.0,1483.06,883.55
2026-08-23,Direct,Tablet,124,105,298,0.432,155.0,5.0,4909.81,0.0
2026-10-25,Paid Search,Tablet,139,110,308,0.431,138.0,7.0,6082.22,1112.76
2026-10-28,Paid Search,Tablet,156,131,407,0.419,145.0,1.0,773.69,1487.98
2026-02-22,Organic Search,Tablet,114,100,249,0.402,155.0,5.0,3526.85,0.0
2026-01-04,Social Media,Desktop,252,217,759,0.545,176.0,5.0,2679.03,836.88
2026-03-10,Referral,Mobile,207,174,615,0.413,87.0,5.0,3858.83,364.59
2026-10-13,Social Media,Desktop,314,272,1010,0.508,171.0,6.0,4444.06,1147.45
2026-11-01,Email,Mobile,250,200,659,0.365,140.0,7.0,6515.11,272.0
2026-04-28,Direct,Tablet,100,90,291,0.334,147.0,4.0,4348.81,0.0
2026-03-26,Direct,Desktop,320,276,981,0.39,188.0,9.0,8916.82,0.0
2026-01-09,Email,Desktop,198,163,489,0.345,172.0,15.0,12729.67,209.08
2026-01-27,Direct,Mobile,329,264,756,0.378,111.0,13.0,14233.37,0.0
2026-09-05,Direct,Tablet,164,134,436,0.358,147.0,9.0,8069.77,0.0
2026-08-06,Direct,Tablet,167,136,360,0.346,120.0,7.0,7785.2,0.0
2026-04-08,Referral,Mobile,245,193,751,0.495,134.0,8.0,6031.88,446.08
2026-02-11,Direct,Desktop,224,176,738,0.381,191.0,10.0,7960.35,0.0
2026-04-10,Paid Search,Desktop,541,470,1606,0.396,194.0,22.0,17911.58,4697.21
2026-09-08,Organic Search,Mobile,688,540,1926,0.362,124.0,23.0,21432.57,0.0
2026-09-27,Email,Tablet,77,68,251,0.319,213.0,2.0,1687.83,106.13
2026-05-31,Email,Tablet,101,79,233,0.317,137.0,6.0,5725.7,118.08
2026-10-25,Paid Search,Desktop,367,317,1124,0.415,185.0,11.0,7667.5,2874.36
2026-08-21,Referral,Tablet,73,60,224,0.401,163.0,3.0,2401.18,114.1
2026-03-16,Organic Search,Mobile,684,619,1576,0.38,150.0,18.0,13425.86,0.0
2026-11-21,Social Media,Desktop,315,256,768,0.537,207.0,13.0,6241.11,1007.35
2026-06-08,Email,Mobile,339,274,1060,0.336,98.0,15.0,13976.5,449.97
2026-01-11,Social Media,Desktop,193,153,458,0.519,128.0,6.0,3802.32,545.47
2026-03-05,Organic Search,Tablet,184,155,428,0.336,168.0,5.0,4025.82,0.0
2026-04-25,Social Media,Desktop,397,350,1060,0.545,184.0,7.0,3990.86,1454.74
2026-11-02,Paid Search,Tablet,172,155,402,0.447,114.0,5.0,4648.36,1534.13
2026-01-09,Paid Search,Mobile,554,434,1201,0.434,77.0,12.0,8282.58,5073.35
2026-08-18,Organic Search,Tablet,266,215,861,0.421,195.0,9.0,7085.53,0.0
2026-09-29,Email,Tablet,96,85,320,0.261,144.0,8.0,6633.06,105.94
2026-07-06,Referral,Desktop,190,170,524,0.432,168.0,3.0,2288.78,370.11
2026-09-24,Organic Search,Desktop,553,491,1593,0.379,170.0,15.0,12444.04,0.0
2026-06-09,Paid Search,Mobile,592,521,1720,0.454,117.0,14.0,10122.36,5004.65
2026-07-29,Direct,Tablet,126,114,379,0.414,161.0,5.0,5209.57,0.0
2026-03-19,Organic Search,Desktop,603,530,1579,0.373,150.0,20.0,20172.17,0.0
2026-12-11,Direct,Tablet,108,89,265,0.377,155.0,4.0,4126.46,0.0
2026-10-29,Email,Mobile,259,204,833,0.384,129.0,18.0,15614.94,296.78
2026-07-21,Email,Tablet,93,76,219,0.382,139.0,5.0,4440.46,103.37
2026-11-25,Organic Search,Desktop,483,376,1482,0.393,198.0,20.0,19270.99,0.0
2026-09-24,Email,Desktop,266,238,915,0.296,222.0,17.0,13809.01,342.52
2026-06-18,Paid Search,Mobile,633,544,1414,0.413,127.0,18.0,16953.84,4957.74
2026-06-14,Referral,Tablet,28,22,68,0.395,128.0,0.0,0.0,48.13
2026-12-13,Email,Mobile,206,176,489,0.342,143.0,10.0,7254.03,277.45
2026-04-05,Referral,Mobile,79,70,199,0.471,137.0,2.0,1724.6,148.97
2026-06-14,Organic Search,Mobile,668,534,1889,0.476,75.0,19.0,18227.48,0.0
2026-01-26,Paid Search,Mobile,458,386,1080,0.519,185.0,18.0,16844.71,3754.5
2026-02-03,Referral,Desktop,243,209,574,0.345,173.0,7.0,6348.81,441.53
2026-08-25,Referral,Desktop,146,130,354,0.381,184.0,4.0,3819.18,245.16
2026-09-26,Organic Search,Tablet,207,170,491,0.397,169.0,10.0,9279.79,0.0
2026-11-05,Referral,Mobile,167,135,527,0.466,99.0,2.0,1319.88,283.02
2026-04-26,Paid Search,Mobile,466,373,1316,0.506,85.0,6.0,5131.53,3655.52
2026-08-14,Organic Search,Tablet,169,136,451,0.383,117.0,5.0,4696.93,0.0
2026-10-24,Paid Search,Desktop,329,278,781,0.36,166.0,3.0,2510.54,3025.34
2026-04-01,Organic Search,Tablet,237,213,807,0.335,110.0,8.0,7453.01,0.0
2026-09-18,Paid Search,Desktop,470,386,1642,0.509,175.0,12.0,8686.39,3679.81
2026-11-16,Organic Search,Tablet,107,95,290,0.414,122.0,4.0,3718.25,0.0
2026-01-03,Paid Search,Mobile,422,358,1260,0.452,149.0,8.0,6945.88,3975.17
2026-04-27,Organic Search,Mobile,804,672,2694,0.483,93.0,23.0,23836.33,0.0
2026-08-07,Organic Search,Desktop,644,502,1913,0.389,167.0,31.0,27958.4,0.0
2026-05-01,Referral,Desktop,164,136,352,0.367,183.0,5.0,4150.66,309.94
2026-01-05,Organic Search,Tablet,209,182,720,0.368,123.0,4.0,4198.92,0.0
2026-10-19,Email,Desktop,238,189,514,0.277,181.0,7.0,5710.69,319.48
2026-12-27,Organic Search,Tablet,176,154,397,0.384,144.0,5.0,4119.36,0.0
2026-05-28,Email,Tablet,127,110,406,0.251,106.0,6.0,5557.85,164.28
2026-06-26,Direct,Desktop,331,289,994,0.3,151.0,15.0,14451.61,0.0
2026-04-26,Social Media,Desktop,361,304,986,0.552,147.0,8.0,5300.78,1296.84
2026-01-25,Email,Desktop,264,214,829,0.353,179.0,18.0,16121.65,337.94
2026-04-24,Referral,Tablet,94,81,241,0.451,148.0,1.0,760.33,149.34
2026-05-22,Paid Search,Desktop,462,368,1352,0.411,189.0,20.0,13188.95,3429.11
2026-03-14,Paid Search,Tablet,183,161,517,0.463,140.0,5.0,3546.86,1682.86
2026-07-10,Email,Mobile,385,345,1227,0.393,136.0,24.0,25430.63,450.47
2026-03-14,Social Media,Tablet,168,142,543,0.536,149.0,3.0,2199.47,591.05
2026-01-14,Organic Search,Tablet,186,166,533,0.389,171.0,7.0,5518.67,0.0
2026-11-19,Referral,Mobile,99,83,225,0.364,104.0,2.0,1796.96,169.2
2026-05-25,Social Media,Mobile,444,391,1336,0.6,87.0,9.0,6490.39,1393.06
2026-09-14,Social Media,Tablet,188,158,462,0.498,187.0,1.0,563.53,547.65
2026-05-23,Referral,Tablet,100,85,277,0.406,135.0,4.0,3909.94,203.1
2026-07-02,Paid Search,Mobile,656,595,1789,0.43,157.0,20.0,14853.51,4804.96
2026-06-27,Organic Search,Desktop,527,428,1695,0.397,161.0,16.0,10914.39,0.0
2026-08-08,Email,Tablet,37,32,82,0.236,132.0,2.0,1527.24,39.89
2026-06-03,Direct,Tablet,99,84,245,0.393,155.0,5.0,4954.57,0.0
2026-09-26,Social Media,Mobile,383,302,1022,0.603,90.0,7.0,3541.55,1351.77
2026-08-23,Email,Tablet,165,147,481,0.269,165.0,8.0,8534.17,191.33
2026-04-28,Organic Search,Desktop,628,571,1402,0.359,179.0,13.0,11195.33,0.0
2026-05-29,Referral,Desktop,263,214,855,0.353,141.0,4.0,2669.39,511.33
2026-06-03,Social Media,Mobile,414,346,937,0.573,100.0,9.0,6191.82,1412.34
2026-09-18,Social Media,Tablet,114,100,297,0.487,189.0,0.0,0.0,328.22
2026-03-19,Organic Search,Mobile,682,595,2075,0.498,107.0,32.0,30496.53,0.0
2026-12-09,Social Media,Mobile,352,301,766,0.56,65.0,5.0,3055.84,1153.95
2026-11-26,Referral,Mobile,214,186,734,0.38,130.0,5.0,3991.35,344.53
2026-12-19,Organic Search,Tablet,67,53,205,0.391,160.0,1.0,765.99,0.0
2026-10-05,Direct,Tablet,101,79,350,0.28,161.0,1.0,856.86,0.0
2026-03-13,Organic Search,Mobile,662,558,2001,0.38,115.0,16.0,14880.11,0.0
2026-12-09,Referral,Desktop,156,134,391,0.378,163.0,7.0,6365.24,256.81
2026-12-24,Email,Tablet,121,104,302,0.296,122.0,7.0,4473.78,157.46
2026-03-28,Social Media,Mobile,447,357,1050,0.608,124.0,8.0,3826.96,1241.42
2026-11-26,Email,Tablet,96,82,228,0.361,117.0,8.0,7201.6,123.1
2026-06-27,Paid Search,Mobile,461,405,1198,0.608,63.0,13.0,10360.46,4374.32
2026-09-11,Direct,Desktop,328,276,778,0.31,174.0,19.0,18717.35,0.0
2026-09-24,Direct,Tablet,168,138,438,0.44,151.0,5.0,4639.43,0.0
2026-12-09,Organic Search,Tablet,122,106,336,0.376,152.0,6.0,4040.67,0.0
2026-09-26,Referral,Tablet,33,29,76,0.42,171.0,1.0,800.34,61.79
2026-07-19,Direct,Desktop,259,204,611,0.338,256.0,9.0,9726.48,0.0
2026-04-17,Direct,Desktop,313,266,1008,0.28,201.0,12.0,9818.86,0.0
2026-01-29,Email,Desktop,293,245,700,0.317,195.0,21.0,19163.0,366.24
2026-08-21,Organic Search,Mobile,661,552,1923,0.42,96.0,22.0,17646.48,0.0
2026-03-14,Direct,Desktop,338,282,1089,0.277,141.0,15.0,13749.47,0.0
2026-02-20,Direct,Tablet,152,133,476,0.305,133.0,7.0,7679.35,0.0
2026-07-11,Direct,Tablet,115,102,250,0.289,156.0,4.0,3891.66,0.0
2026-07-25,Paid Search,Tablet,231,200,486,0.49,154.0,5.0,4182.75,1715.92
2026-08-24,Direct,Desktop,336,284,820,0.386,215.0,12.0,11234.86,0.0
2026-06-25,Social Media,Desktop,423,339,930,0.524,174.0,8.0,5560.43,1183.48
2026-05-03,Organic Search,Tablet,181,163,472,0.411,144.0,6.0,5272.33,0.0
2026-02-13,Organic Search,Desktop,546,428,1702,0.411,197.0,22.0,19602.0,0.0
2026-09-03,Referral,Desktop,187,163,639,0.355,163.0,6.0,4247.16,335.72
2026-02-22,Social Media,Mobile,337,265,889,0.602,105.0,8.0,3924.92,1087.53
2026-02-15,Direct,Desktop,300,266,784,0.38,189.0,13.0,12012.99,0.0
2026-10-06,Organic Search,Mobile,690,582,1803,0.369,149.0,26.0,16379.98,0.0
2026-08-26,Email,Tablet,98,82,330,0.37,124.0,4.0,3052.49,126.09
2026-01-10,Organic Search,Tablet,63,53,217,0.317,133.0,1.0,753.46,0.0
2026-09-10,Email,Tablet,115,91,253,0.259,178.0,10.0,7681.95,135.83
2026-08-10,Paid Search,Tablet,132,116,368,0.411,176.0,5.0,4092.55,1079.59
2026-05-22,Organic Search,Desktop,701,580,2340,0.369,219.0,24.0,19335.9,0.0
2026-12-15,Paid Search,Desktop,345,276,1037,0.453,211.0,11.0,8747.4,2616.95
2026-03-14,Referral,Desktop,159,138,547,0.376,239.0,4.0,3149.81,292.91
2026-10-17,Paid Search,Tablet,20,16,53,0.432,152.0,1.0,812.85,145.77
2026-11-28,Social Media,Mobile,420,332,1238,0.559,120.0,6.0,3337.19,1473.31
2026-10-31,Referral,Desktop,130,112,395,0.352,196.0,4.0,2654.27,245.47
2026-12-05,Email,Desktop,149,130,384,0.299,168.0,5.0,4957.96,199.26
2026-07-03,Social Media,Desktop,437,349,1428,0.59,182.0,10.0,5838.03,1314.08
2026-07-03,Referral,Mobile,210,166,627,0.454,126.0,6.0,4967.3,398.44
2026-01-19,Paid Search,Desktop,441,392,1539,0.459,202.0,16.0,11323.68,4228.63
2026-05-19,Social Media,Desktop,405,341,877,0.563,135.0,7.0,6273.55,1430.36
2026-12-08,Direct,Mobile,295,244,841,0.403,168.0,17.0,17776.79,0.0
2026-09-02,Referral,Mobile,190,169,408,0.459,151.0,5.0,3742.31,307.83
2026-02-16,Paid Search,Mobile,415,361,881,0.497,121.0,15.0,13116.86,3084.61
2026-06-21,Organic Search,Mobile,555,453,1229,0.447,115.0,12.0,11551.81,0.0
2026-07-12,Social Media,Desktop,310,253,761,0.515,211.0,9.0,6349.51,958.89
2026-11-29,Social Media,Desktop,321,250,977,0.529,168.0,10.0,5799.52,900.7
2026-01-04,Organic Search,Desktop,363,292,899,0.412,228.0,13.0,11560.68,0.0
2026-08-14,Direct,Tablet,100,88,277,0.328,157.0,5.0,5268.23,0.0
2026-07-11,Direct,Mobile,301,250,756,0.363,132.0,15.0,16146.08,0.0
2026-04-16,Email,Tablet,179,142,493,0.313,175.0,10.0,10640.4,242.28
2026-03-24,Paid Search,Tablet,203,166,457,0.407,133.0,7.0,5273.08,1599.63
2026-09-28,Direct,Mobile,265,209,914,0.378,136.0,13.0,10850.13,0.0
2026-09-29,Referral,Tablet,81,71,185,0.359,122.0,2.0,1544.7,165.99
2026-08-19,Email,Mobile,323,281,908,0.403,145.0,12.0,10740.35,352.29
2026-07-05,Paid Search,Tablet,241,207,727,0.421,160.0,4.0,3161.4,2024.83
2026-10-01,Direct,Desktop,347,299,799,0.359,138.0,20.0,21064.55,0.0
2026-02-22,Email,Mobile,249,226,583,0.364,136.0,11.0,9888.72,277.77
2026-07-02,Referral,Tablet,20,17,64,0.463,105.0,0.0,0.0,31.48
2026-05-01,Organic Search,Mobile,787,693,1732,0.428,115.0,30.0,24218.01,0.0
2026-12-20,Paid Search,Tablet,153,126,471,0.42,182.0,7.0,5342.8,1320.55
2026-10-10,Social Media,Mobile,389,333,916,0.496,134.0,3.0,2261.6,1323.13
2026-11-05,Email,Tablet,105,94,338,0.328,149.0,5.0,4329.83,144.4
2026-06-19,Referral,Desktop,248,208,654,0.46,167.0,10.0,6792.49,429.98
2026-02-12,Direct,Desktop,179,150,453,0.432,148.0,12.0,9116.58,0.0
2026-12-09,Referral,Tablet,84,69,273,0.374,189.0,1.0,902.28,137.11
2026-07-14,Paid Search,Desktop,567,513,1322,0.493,189.0,17.0,15186.06,4185.86
2026-01-16,Referral,Desktop,203,182,709,0.369,188.0,4.0,3231.04,342.1
2026-12-27,Direct,Mobile,262,233,699,0.385,146.0,7.0,7109.76,0.0
2026-09-09,Social Media,Desktop,450,383,1327,0.508,247.0,9.0,6796.61,1590.56
2026-11-21,Organic Search,Mobile,512,428,1488,0.44,152.0,16.0,15089.05,0.0
2026-05-10,Email,Mobile,276,241,788,0.299,140.0,8.0,6447.65,329.76
2026-05-31,Referral,Tablet,41,32,95,0.385,148.0,1.0,611.99,64.06
2026-04-26,Email,Desktop,199,173,421,0.303,164.0,9.0,7825.59,212.36
2026-07-08,Paid Search,Tablet,124,105,324,0.473,122.0,6.0,5192.99,966.43
2026-02-10,Organic Search,Tablet,221,200,731,0.37,149.0,3.0,2860.91,0.0
2026-02-22,Referral,Desktop,152,127,485,0.379,222.0,3.0,2406.26,276.88
2026-11-14,Social Media,Tablet,134,110,356,0.56,161.0,2.0,1326.84,429.9
2026-05-06,Direct,Desktop,262,213,668,0.424,151.0,6.0,6460.1,0.0
2026-02-24,Referral,Tablet,132,108,392,0.427,145.0,7.0,5017.57,219.42
2026-06-28,Social Media,Tablet,80,67,180,0.458,120.0,1.0,576.33,287.16
2026-04-08,Direct,Mobile,440,376,1315,0.384,104.0,11.0,12221.41,0.0
2026-11-30,Direct,Tablet,172,146,547,0.38,175.0,7.0,7143.39,0.0
2026-09-03,Direct,Desktop,264,217,614,0.36,175.0,11.0,12247.72,0.0
2026-04-06,Direct,Tablet,94,82,315,0.386,171.0,,3241.48,0.0
2026-10-15,Referral,Mobile,196,168,458,0.514,100.0,2.0,1664.24,337.88
2026-01-19,Referral,Tablet,20,15,68,0.408,145.0,1.0,473.85,32.35
2026-07-25,Email,Tablet,85,72,277,0.271,149.0,6.0,6195.75,89.74
2026-08-24,Direct,Mobile,436,363,1170,0.364,131.0,15.0,14692.14,0.0
2026-02-08,Paid Search,Mobile,439,349,1525,0.452,84.0,13.0,11954.74,3602.28
2026-07-10,Direct,Desktop,366,290,840,0.296,194.0,15.0,12843.63,0.0
2026-10-17,Organic Search,Mobile,483,435,1133,0.408,144.0,13.0,14005.33,0.0
2026-10-02,Direct,Desktop,289,246,839,0.344,166.0,10.0,10236.89,0.0
2026-02-23,Direct,Desktop,341,308,1043,0.368,215.0,16.0,17879.15,0.0
2026-12-11,Email,Desktop,294,259,974,0.29,170.0,13.0,11472.49,308.6
2026-05-03,Social Media,Mobile,418,327,1145,0.52,173.0,3.0,1843.2,1452.16
2026-05-31,Direct,Mobile,377,340,890,0.358,138.0,15.0,11681.07,0.0
2026-09-22,Paid Search,Tablet,246,219,774,0.442,184.0,6.0,5745.73,2005.59
2026-10-11,Paid Search,Mobile,382,306,1121,0.484,105.0,10.0,7351.84,3422.73
2026-11-17,Referral,Desktop,92,81,272,0.398,172.0,5.0,4433.49,160.17
2026-11-30,Email,Desktop,226,194,748,0.279,178.0,11.0,10277.01,280.82
2026-10-21,Social Media,Desktop,401,322,1079,0.514,170.0,10.0,7486.7,1259.13
2026-07-18,Social Media,Tablet,48,39,157,0.506,163.0,0.0,0.0,159.58
2026-09-24,Referral,Tablet,55,48,128,0.445,179.0,1.0,953.9,100.44
2026-10-22,Social Media,Mobile,361,298,786,0.578,105.0,7.0,4039.9,1001.57
2026-04-21,Email,Mobile,368,328,1237,0.387,136.0,21.0,17391.42,378.46
2026-08-17,Referral,Mobile,304,257,802,0.476,110.0,7.0,3386.93,527.72
2026-09-22,Social Media,Mobile,490,390,1092,0.544,196.0,4.0,2870.14,1640.46
2026-10-27,Organic Search,Desktop,573,447,1971,0.374,178.0,25.0,17482.24,0.0
2026-10-22,Social Media,Desktop,284,247,886,0.462,223.0,6.0,3224.08,775.49
2026-11-15,Paid Search,Tablet,117,105,304,0.44,170.0,2.0,2155.03,936.86
2026-10-04,Paid Search,Desktop,363,308,854,0.459,217.0,10.0,8775.01,2916.01
2026-12-12,Direct,Mobile,277,240,767,0.371,104.0,7.0,5219.55,0.0
2026-10-07,Direct,Desktop,380,305,1008,0.342,146.0,17.0,18210.46,0.0
2026-07-20,Organic Search,Desktop,768,696,2102,0.461,192.0,33.0,27345.37,0.0
2026-11-29,Direct,Desktop,212,174,571,0.342,160.0,14.0,15127.26,0.0
2026-12-30,Social Media,Tablet,139,120,362,0.525,149.0,1.0,700.44,465.59
2026-10-28,Social Media,Mobile,401,315,995,0.579,131.0,9.0,6661.14,1267.16
2026-01-22,Social Media,Mobile,387,336,1324,0.542,113.0,3.0,1855.26,1320.64
2026-11-14,Direct,Tablet,86,76,226,0.307,149.0,7.0,6442.91,0.0
2026-11-29,Direct,Tablet,124,101,380,0.344,177.0,4.0,4333.38,0.0
2026-01-30,Direct,Tablet,59,53,187,0.349,155.0,4.0,3669.07,0.0
2026-12-07,Paid Search,Desktop,360,303,1083,0.484,139.0,8.0,5515.39,2868.87
2026-10-07,Email,Mobile,240,196,684,0.425,178.0,10.0,10358.66,280.57
2026-08-23,Organic Search,Desktop,525,452,1711,0.396,188.0,16.0,13127.36,0.0
2026-07-14,Referral,Desktop,188,147,554,0.4,167.0,5.0,4167.04,302.14
2026-01-12,Paid Search,Desktop,389,327,1286,0.433,166.0,19.0,15869.82,3210.63
2026-03-16,Organic Search,Desktop,646,576,2023,0.374,174.0,18.0,15740.32,0.0
2026-07-14,Email,Mobile,346,294,865,0.302,139.0,14.0,12611.54,448.73
2026-05-31,Social Media,Tablet,118,99,395,0.516,130.0,2.0,1365.85,351.17
2026-10-07,Email,Desktop,229,195,675,0.301,147.0,12.0,13131.99,236.47
2026-09-17,Organic Search,Desktop,599,532,2069,0.434,188.0,18.0,14993.17,0.0
2026-08-12,Social Media,Mobile,530,473,1757,0.567,121.0,6.0,4412.76,1564.93
2026-04-14,Organic Search,Desktop,642,568,1791,0.339,193.0,30.0,24208.12,0.0
2026-11-22,Direct,Mobile,233,203,689,0.405,125.0,6.0,6471.31,0.0
2026-06-09,Email,Mobile,358,280,1164,0.362,126.0,18.0,17879.23,415.4
